Gen	lnL	lnP	TL	Insertion	Deletion	
46300	-36087.5	-980.301	3.31832	0.200443	0.238847	
46400	-36048.2	-979.249	3.31832	0.200443	0.238847	
46500	-36049.3	-978.003	3.2112	0.200443	0.238847	
46600	-36050.7	-978.628	3.39731	0.194804	0.232127	
46700	-36009.7	-975.205	3.21282	0.194804	0.232127	
46800	-35999.4	-974.504	3.21282	0.194804	0.232127	
46900	-35996.6	-976.213	3.38367	0.194804	0.232127	
47000	-36010.3	-976.481	3.37547	0.194804	0.232127	
47100	-36021.3	-977.839	3.37547	0.194634	0.232296	
47200	-36012.2	-976.127	3.35072	0.194909	0.232022	
47300	-36014.5	-974.298	3.15042	0.194909	0.232022	
47400	-36017	-975.378	3.25844	0.194909	0.232022	
47500	-36020.4	-973.595	3.25844	0.186769	0.222331	
47600	-36034.9	-973.96	3.24266	0.186769	0.222331	
47700	-36046.4	-974.792	3.29094	0.186769	0.222331	
47800	-36033.6	-975.397	3.29468	0.1864	0.2227	
47900	-36035.3	-976.417	3.41438	0.1864	0.2227	
48000	-36062.1	-976.28	3.29395	0.1864	0.2227	
48100	-36065.5	-973.762	3.29395	0.187327	0.221772	
48200	-36080.5	-974.96	3.36306	0.187327	0.221772	
48300	-36093.8	-974.577	3.29097	0.187327	0.221772	
48400	-36098.1	-974.677	3.30097	0.187327	0.221772	
48500	-36107.7	-978.321	3.29648	0.201903	0.239028	
48600	-36089	-977.741	3.25531	0.201903	0.239028	
48700	-36094.6	-978.585	3.25531	0.201903	0.239028	
48800	-36105.7	-980.111	3.37414	0.201903	0.239028	
48900	-36098	-979.799	3.37673	0.201903	0.239028	
49000	-36094.7	-978.652	3.24515	0.201903	0.239028	
49100	-36104.3	-978.821	3.24515	0.201903	0.239028	
49200	-36096.6	-978.652	3.24515	0.201903	0.239028	
49300	-36093.8	-978.803	3.27714	0.201903	0.239028	
49400	-36078.5	-978.261	3.29046	0.201903	0.239028	
49500	-36070.9	-978.681	3.34931	0.201903	0.239028	
49600	-36074.2	-977.332	3.21445	0.201903	0.239028	
49700	-36101.4	-979.523	3.29845	0.201903	0.239028	
49800	-36105.5	-979.691	3.29845	0.201903	0.239028	
49900	-36139.1	-980.704	3.29845	0.201903	0.239028	
50000	-36144.9	-978.323	3.21871	0.193105	0.228612	
50100	-36127.7	-980.246	3.47852	0.193105	0.228612	
50200	-36120.3	-978.524	3.34013	0.193105	0.228612	
50300	-36114.9	-979.69	3.34013	0.192595	0.229384	
50400	-36106.1	-978.236	3.22969	0.192595	0.229384	
50500	-36093.8	-980.33	3.43912	0.192595	0.229384	
50600	-36075.8	-979.631	3.43912	0.192595	0.229384	
50700	-36092	-979.432	3.36673	0.192595	0.229384	
50800	-36095.4	-979.675	3.36673	0.192513	0.229467	
50900	-36104.9	-979.812	3.38049	0.192513	0.229467	
51000	-36104.8	-979.657	3.27235	0.195935	0.233546	
51100	-36100.1	-980.364	3.2376	0.200748	0.239284	
51200	-36108.3	-982.637	3.31141	0.206949	0.246675	
51300	-36096.5	-981.114	3.19425	0.206949	0.246675	
51400	-36086.1	-982.751	3.39301	0.206949	0.246675	
51500	-36077.9	-982.048	3.39301	0.206949	0.246675	
51600	-36080.6	-980.49	3.21959	0.206949	0.246675	
51700	-36078.1	-980.844	3.2726	0.206949	0.246675	
51800	-36086.4	-975.655	3.2726	0.192865	0.228066	
51900	-36084.3	-978.309	3.2726	0.205024	0.242445	
52000	-36072.9	-978.512	3.34317	0.205024	0.242445	
52100	-36072	-977.885	3.26378	0.205024	0.242445	
52200	-36083.1	-978.137	3.2554	0.205024	0.242445	
52300	-36084.8	-978.534	3.29516	0.205024	0.242445	
52400	-36089.3	-978.086	3.18321	0.205024	0.242445	
52500	-36092.5	-977.516	3.14306	0.205024	0.242445	
52600	-36074.7	-978.034	3.26185	0.205024	0.242445	
52700	-36062.8	-977.29	3.25453	0.205024	0.242445	
52800	-36081.1	-977.457	3.25445	0.205024	0.242445	
52900	-36080.9	-978.182	3.29339	0.205024	0.242445	
53000	-36090.5	-981.543	3.22888	0.20367	0.243799	
53100	-36106.4	-981.903	3.22888	0.20367	0.243799	
53200	-36100.5	-981.903	3.22888	0.20367	0.243799	
53300	-36095.5	-982.268	3.24748	0.20367	0.243799	
53400	-36080.7	-982.179	3.25653	0.20367	0.243799	
53500	-36080.1	-982.179	3.25653	0.20367	0.243799	
53600	-36079.9	-981.888	3.28134	0.20367	0.243799	
53700	-36087.8	-982.558	3.29441	0.20367	0.243799	
53800	-36091.3	-981.154	3.33006	0.20427	0.243199	
53900	-36075.7	-980.283	3.3302	0.20427	0.243199	
54000	-36088.3	-980.467	3.3137	0.20427	0.243199	
54100	-36096.1	-981.757	3.31707	0.203947	0.243522	
54200	-36098.5	-981.944	3.26478	0.203947	0.243522	
54300	-36089.4	-980.472	3.18855	0.203947	0.243522	
54400	-36090	-980.827	3.18855	0.203947	0.243522	
54500	-36057.1	-981.137	3.32599	0.203947	0.243522	
54600	-36046	-979.572	3.24048	0.203947	0.243522	
54700	-36056.2	-980.282	3.24048	0.203947	0.243522	
54800	-36057.8	-980.459	3.24048	0.203947	0.243522	
54900	-36067.9	-980.232	3.14684	0.203947	0.243522	
55000	-36082.4	-978.295	3.12206	0.204796	0.242673	
55100	-36085.1	-979.946	3.23619	0.204796	0.242673	
55200	-36071.1	-978.133	3.18592	0.200354	0.237409	
55300	-36067.1	-980.078	3.18592	0.207703	0.246117	
55400	-36073.5	-981.511	3.36319	0.207703	0.246117	
55500	-36063	-976.842	3.22772	0.194864	0.230903	
55600	-36060	-977.427	3.29075	0.195034	0.230733	
55700	-36055.5	-976.466	3.22819	0.195034	0.230733	
55800	-36056	-977.022	3.30065	0.195034	0.230733	
55900	-36068.7	-977.526	3.30065	0.195034	0.230733	
56000	-36051.8	-977.097	3.32493	0.195034	0.230733	
56100	-36055.4	-977.959	3.39433	0.195034	0.230733	
56200	-36044	-977.183	3.3504	0.195034	0.230733	
56300	-36038.2	-977.015	3.3504	0.195034	0.230733	
56400	-36043.8	-977.757	3.42461	0.195034	0.230733	
56500	-36032.6	-978.562	3.42461	0.20103	0.237827	
56600	-36051.4	-980.444	3.42832	0.200323	0.238534	
56700	-36040.1	-978.788	3.28011	0.200323	0.238534	
56800	-36065.2	-978.039	3.23471	0.194995	0.23219	
56900	-36052.1	-979.512	3.41691	0.194995	0.23219	
57000	-36064.6	-979.232	3.33654	0.194995	0.23219	
57100	-36051.2	-978.185	3.33654	0.194995	0.23219	
57200	-36028.2	-977.171	3.32241	0.194995	0.23219	
57300	-36007	-975.978	3.25551	0.194995	0.23219	
57400	-36003.5	-976.141	3.27182	0.194995	0.23219	
57500	-35997.4	-975.966	3.27182	0.194995	0.23219	
57600	-35995.8	-975.593	3.30429	0.194995	0.23219	
57700	-36007.2	-975.625	3.23768	0.194995	0.23219	
57800	-36020.5	-978.551	3.23768	0.205161	0.244295	
57900	-36026.8	-977.943	3.29725	0.198077	0.23586	
58000	-36014.7	-975.771	3.23713	0.198077	0.23586	
58100	-36024.4	-979.922	3.32251	0.197166	0.236771	
58200	-36012.6	-979.556	3.32251	0.197166	0.236771	
58300	-36015.1	-979.19	3.32251	0.197166	0.236771	
58400	-36011.1	-977.974	3.2596	0.196994	0.236563	
58500	-36023.7	-973.949	3.2596	0.198644	0.234913	
58600	-36014.3	-977.295	3.2596	0.1972	0.236357	
58700	-36021.6	-977.874	3.28128	0.1972	0.236357	
58800	-36016.9	-977.281	3.25822	0.1972	0.236357	
58900	-36016.8	-977.485	3.27859	0.1972	0.236357	
59000	-36001.3	-976.579	3.27859	0.1972	0.236357	
59100	-36010.2	-974.196	3.24637	0.186178	0.223147	
59200	-36022.9	-974.377	3.24637	0.186178	0.223147	
59300	-36035.6	-975.179	3.30329	0.186271	0.223054	
59400	-36046.7	-971.182	3.16643	0.187267	0.222057	
59500	-36040.9	-973.706	3.40181	0.187267	0.222057	
59600	-36029.9	-973.5	3.39826	0.187267	0.222057	
59700	-36050.9	-974.44	3.40705	0.187267	0.222057	
59800	-36057.5	-974.17	3.30785	0.189792	0.225051	
59900	-36055.4	-974.34	3.30777	0.189792	0.225051	
60000	-36038.5	-974.327	3.34054	0.189792	0.225051	
60100	-36036.2	-975.684	3.49329	0.189792	0.225051	
60200	-36056.8	-974.235	3.26319	0.189792	0.225051	
60300	-36036.4	-975.561	3.26319	0.197418	0.234093	
60400	-36030.2	-978.204	3.19108	0.196218	0.235292	
60500	-36044.1	-980.915	3.21545	0.203305	0.243791	
60600	-36057.5	-982.395	3.29081	0.203305	0.243791	
60700	-36086.9	-983.484	3.29081	0.203305	0.243791	
60800	-36099.5	-981.783	3.10249	0.203305	0.243791	
60900	-36080	-982.241	3.18469	0.203305	0.243791	
61000	-36068	-981.333	3.18469	0.203305	0.243791	
61100	-36067.4	-978.386	3.18469	0.204257	0.242839	
61200	-36066.6	-978.559	3.18469	0.204257	0.242839	
61300	-36086	-981.288	3.42293	0.204257	0.242839	
61400	-36094.1	-983.481	3.2309	0.20308	0.244016	
61500	-36090.3	-983.573	3.2401	0.20308	0.244016	
61600	-36098.7	-982.931	3.28413	0.197331	0.237108	
61700	-36111.1	-984.534	3.38931	0.197331	0.237108	
61800	-36114.7	-985.114	3.42899	0.197331	0.237108	
61900	-36121.4	-978.48	3.24651	0.199106	0.235333	
62000	-36119.3	-978.659	3.28107	0.199106	0.235333	
62100	-36117.7	-979.488	3.36395	0.199106	0.235333	
62200	-36126.1	-981.35	3.22714	0.198115	0.236323	
62300	-36111.6	-981.35	3.22714	0.198115	0.236323	
62400	-36115	-983.38	3.43021	0.198115	0.236323	
62500	-36105.6	-983.248	3.43462	0.198115	0.236323	
62600	-36099.5	-983.072	3.43462	0.198115	0.236323	
62700	-36105.8	-982.602	3.38768	0.198115	0.236323	
62800	-36135.2	-982.606	3.29983	0.198115	0.236323	
62900	-36143	-982.429	3.29983	0.198115	0.236323	
63000	-36133.1	-983.323	3.42451	0.198115	0.236323	
63100	-36136.9	-981.394	3.2492	0.198115	0.236323	
63200	-36127.8	-984.787	3.15685	0.211351	0.253417	
63300	-36144.6	-985.15	3.15685	0.211351	0.253417	
63400	-36137.4	-986.326	3.2563	0.211351	0.253417	
63500	-36152.4	-988.087	3.37795	0.211351	0.253417	
63600	-36150.9	-987.586	3.32781	0.211351	0.253417	
63700	-36170.7	-988.131	3.32781	0.211351	0.253417	
63800	-36177.3	-986.699	3.14832	0.211351	0.253417	
63900	-36184.8	-987.062	3.14832	0.211351	0.253417	
64000	-36175.8	-988.236	3.28388	0.211351	0.253417	
64100	-36174.8	-988.433	3.27527	0.211815	0.253974	
64200	-36170	-980.823	3.14322	0.214225	0.251564	
64300	-36165.7	-980.796	3.15662	0.214225	0.251564	
64400	-36153.8	-981.32	3.225	0.214225	0.251564	
64500	-36149.5	-978.451	3.225	0.202512	0.237809	
64600	-36165.9	-982.211	3.225	0.21611	0.253776	
64700	-36190.2	-987.663	3.29278	0.214045	0.255841	
64800	-36175.5	-987.128	3.29278	0.214045	0.255841	
64900	-36180.7	-983.978	3.29278	0.199694	0.238689	
65000	-36177.8	-982.786	3.1914	0.199694	0.238689	
65100	-36144.6	-982.363	3.23831	0.199694	0.238689	
65200	-36134.5	-982.661	3.32162	0.199694	0.238689	
65300	-36135.4	-982.126	3.32162	0.199694	0.238689	
65400	-36124.4	-981.234	3.32162	0.199694	0.238689	
65500	-36115.7	-980.699	3.32162	0.199694	0.238689	
65600	-36101.7	-976.599	3.36166	0.201251	0.237133	
65700	-36124.6	-977.419	3.36166	0.201251	0.237133	
65800	-36123.1	-977.544	3.37057	0.200662	0.23644	
65900	-36119.3	-975.89	3.20514	0.200662	0.23644	
66000	-36133.1	-979.362	3.48669	0.200662	0.23644	
66100	-36141.5	-977.771	3.29477	0.200662	0.23644	
66200	-36130.4	-982.945	3.29477	0.198487	0.238615	
66300	-36128.7	-982.761	3.29477	0.198487	0.238615	
66400	-36114.3	-982.786	3.31568	0.198487	0.238615	
66500	-36105.3	-981.389	3.41427	0.200384	0.239371	
66600	-36105.1	-980.089	3.24874	0.200384	0.239371	
66700	-36101	-980.089	3.24874	0.200384	0.239371	
66800	-36105.4	-980.636	3.38285	0.195144	0.233112	
66900	-36095.3	-978.948	3.23183	0.195144	0.233112	
67000	-36089.8	-980.699	3.37137	0.195144	0.233112	
67100	-36101.9	-979.418	3.24333	0.195144	0.233112	
67200	-36091.2	-981.766	3.31206	0.194598	0.233658	
67300	-36118.1	-987.528	3.39039	0.193514	0.234742	
67400	-36088.5	-986.433	3.37744	0.193514	0.234742	
67500	-36091.8	-988.614	3.31675	0.206114	0.250027	
67600	-36076.7	-987.794	3.29265	0.206114	0.250027	
67700	-36087.9	-977.468	3.27102	0.209765	0.246376	
67800	-36080.5	-977.504	3.25856	0.209765	0.246376	
67900	-36083	-977.419	3.2018	0.209765	0.246376	
68000	-36077.8	-976.14	3.12212	0.209765	0.246376	
68100	-36078.7	-976.61	3.18527	0.209765	0.246376	
68200	-36058	-975.987	3.18527	0.209748	0.246394	
68300	-36062.1	-978.824	3.29596	0.208785	0.247356	
68400	-36065.5	-977.957	3.1753	0.208785	0.247356	
68500	-36071.4	-978.126	3.1753	0.208785	0.247356	
68600	-36076.5	-977.764	3.12212	0.208785	0.247356	
68700	-36077.2	-977.912	3.11993	0.208785	0.247356	
68800	-36083.8	-977.592	3.12191	0.208785	0.247356	
68900	-36082.8	-977.762	3.12191	0.208785	0.247356	
69000	-36090.7	-978.62	3.17379	0.208785	0.247356	
69100	-36081.6	-978.111	3.17379	0.208785	0.247356	
69200	-36070.7	-977.702	3.17379	0.208903	0.247238	
69300	-36054.9	-977.196	3.17379	0.208903	0.247238	
69400	-36046.9	-974.277	3.17379	0.197849	0.234156	
69500	-36033.1	-974.886	3.28523	0.197849	0.234156	
69600	-36043.8	-975.223	3.28523	0.197849	0.234156	
69700	-36064.6	-975.729	3.28523	0.197849	0.234156	
69800	-36053.4	-974.33	3.19596	0.197849	0.234156	
69900	-36080.3	-974.27	3.1394	0.197849	0.234156	
70000	-36091.4	-976.504	3.1394	0.208079	0.246263	
70100	-36088.8	-974.369	3.1394	0.199073	0.235605	
70200	-36082.2	-975.851	3.3381	0.199073	0.235605	
70300	-36079.3	-976.359	3.33842	0.199073	0.235605	
70400	-36072.6	-975.208	3.24012	0.199073	0.235605	
70500	-36060.3	-978.042	3.20718	0.1978	0.236879	
70600	-36059.8	-979.676	3.35257	0.1978	0.236879	
70700	-36038.5	-979.164	3.3374	0.1978	0.236879	
70800	-36045	-979.524	3.3374	0.1978	0.236879	
70900	-36043.8	-978.778	3.26275	0.1978	0.236879	
71000	-36038.6	-978.778	3.26275	0.1978	0.236879	
71100	-36074.8	-979.679	3.26275	0.1978	0.236879	
71200	-36084.9	-976.241	3.26275	0.199091	0.235588	
71300	-36088.3	-976.383	3.26275	0.199741	0.236357	
71400	-36083	-976.677	3.27532	0.199741	0.236357	
71500	-36071.6	-976.719	3.27532	0.19964	0.236457	
71600	-36069.5	-976.04	3.2074	0.19964	0.236457	
71700	-36073.1	-977.063	3.2759	0.19964	0.236457	
71800	-36072.3	-977.232	3.2759	0.19964	0.236457	
71900	-36074.3	-976.725	3.2759	0.19964	0.236457	
72000	-36048.2	-975.015	3.17263	0.19964	0.236457	
72100	-36019.6	-975.593	3.33198	0.19964	0.236457	
72200	-36053.8	-975.274	3.19853	0.19964	0.236457	
72300	-36037.9	-975.716	3.29347	0.19964	0.236457	
72400	-36032.5	-975.546	3.29347	0.19964	0.236457	
72500	-36037.7	-974.178	3.15661	0.19964	0.236457	
72600	-36056	-974.685	3.15661	0.19964	0.236457	
72700	-36073.4	-975.362	3.15661	0.19964	0.236457	
72800	-36077.1	-977.267	3.31323	0.19964	0.236457	
72900	-36096.4	-977.944	3.31323	0.19964	0.236457	
73000	-36097	-978.283	3.31323	0.19964	0.236457	
73100	-36092.2	-978.452	3.31323	0.19964	0.236457	
73200	-36098.5	-979.464	3.31323	0.202725	0.240111	
73300	-36096.8	-978.192	3.18597	0.202725	0.240111	
73400	-36098.1	-979.545	3.3044	0.202725	0.240111	
73500	-36116.6	-977.462	3.09604	0.202725	0.240111	
73600	-36113	-979.412	3.29108	0.202725	0.240111	
73700	-36105.6	-978.904	3.29108	0.202725	0.240111	
73800	-36097.7	-978.396	3.29108	0.202725	0.240111	
73900	-36103.8	-978.98	3.31562	0.202725	0.240111	
74000	-36095	-978.811	3.31562	0.202725	0.240111	
74100	-36115.6	-979.843	3.33421	0.202725	0.240111	
74200	-36118.9	-978.401	3.20694	0.202725	0.240111	
74300	-36109.1	-978.232	3.20694	0.202725	0.240111	
74400	-36103.4	-979.691	3.20694	0.202008	0.240828	
74500	-36106.2	-981.5	3.1857	0.201303	0.241533	
74600	-36115.4	-983.404	3.39428	0.201303	0.241533	
74700	-36106.4	-978.824	3.31397	0.20256	0.240276	
74800	-36125.2	-978.737	3.21994	0.20256	0.240276	
74900	-36134.2	-977.965	3.21994	0.197468	0.234235	
75000	-36140.3	-978.211	3.27872	0.197468	0.234235	
75100	-36151.9	-978.032	3.20959	0.197468	0.234235	
75200	-36138.1	-981.426	3.32158	0.208649	0.247499	
75300	-36166.2	-982.57	3.35063	0.208649	0.247499	
75400	-36165.1	-978.851	3.02994	0.208649	0.247499	
75500	-36183.4	-981.131	3.20887	0.20855	0.247381	
75600	-36191.8	-986.766	3.20887	0.206877	0.249055	
75700	-36168	-988.121	3.41854	0.206877	0.249055	
75800	-36170.2	-986.708	3.27727	0.206877	0.249055	
75900	-36197.1	-987.809	3.22036	0.206877	0.249055	
76000	-36195.1	-984.797	3.13197	0.207371	0.248561	
76100	-36190.3	-984.853	3.29585	0.201819	0.241906	
76200	-36198.2	-984.506	3.26111	0.201819	0.241906	
76300	-36198	-984.079	3.23655	0.201819	0.241906	
76400	-36200	-981.515	3.23655	0.202715	0.24101	
76500	-36201.3	-984.044	3.4549	0.202715	0.24101	
76600	-36207.9	-982.034	3.12352	0.205507	0.24433	
76700	-36208.9	-983.969	3.28237	0.205507	0.24433	
76800	-36209.9	-988.082	3.36528	0.204363	0.245474	
76900	-36204.5	-987.715	3.36528	0.204363	0.245474	
77000	-36194.4	-983.708	3.05623	0.204363	0.245474	
77100	-36176.4	-985.433	3.30205	0.204363	0.245474	
77200	-36184.6	-984.46	3.20477	0.204363	0.245474	
77300	-36197.1	-986.29	3.35105	0.204363	0.245474	
77400	-36203.6	-986.979	3.38327	0.204363	0.245474	
77500	-36211.8	-985.946	3.20666	0.204363	0.245474	
77600	-36198.9	-985.016	3.15032	0.204363	0.245474	
77700	-36191.4	-985.774	3.26285	0.204363	0.245474	
77800	-36197.4	-985.591	3.26285	0.204363	0.245474	
77900	-36186.7	-985.591	3.26285	0.204363	0.245474	
78000	-36191.8	-985.408	3.26285	0.204363	0.245474	
78100	-36164.6	-985.384	3.33377	0.204363	0.245474	
78200	-36161.7	-983.79	3.1561	0.204363	0.245474	
78300	-36149.3	-983.424	3.1561	0.204363	0.245474	
78400	-36152.2	-981.096	3.30312	0.205702	0.244135	
78500	-36169.4	-978.564	3.18427	0.196427	0.233128	
78600	-36170.9	-979.82	3.18427	0.202954	0.240874	
78700	-36158.8	-979.523	3.17163	0.202954	0.240874	
78800	-36169.5	-980.313	3.11105	0.202434	0.241393	
78900	-36159.6	-980.29	3.19155	0.199457	0.237844	
79000	-36151.2	-981.144	3.31217	0.199457	0.237844	
79100	-36155.8	-980.724	3.21733	0.199457	0.237844	
79200	-36127	-980.505	3.30108	0.199457	0.237844	
79300	-36132	-980.329	3.30108	0.199457	0.237844	
79400	-36117.2	-979.707	3.2565	0.199457	0.237844	
79500	-36113.7	-979.624	3.2658	0.199457	0.237844	
79600	-36108.5	-978.92	3.2658	0.199457	0.237844	
79700	-36131	-978.234	3.12682	0.199457	0.237844	
79800	-36113.3	-977.711	3.12733	0.199457	0.237844	
79900	-36127.9	-981.235	3.4269	0.199457	0.237844	
80000	-36140.6	-981.939	3.4269	0.199457	0.237844	
80100	-36146.9	-980.625	3.24268	0.199457	0.237844	
80200	-36158.5	-976.973	3.21745	0.201231	0.23607	
80300	-36150.7	-980.398	3.21745	0.19957	0.237732	
80400	-36146.9	-979.873	3.21745	0.19957	0.237732	
80500	-36137.6	-978.201	3.10275	0.19957	0.237732	
80600	-36147	-977.742	3.05687	0.19957	0.237732	
80700	-36156.4	-982.182	3.43087	0.19957	0.237732	
80800	-36160.9	-979.855	3.14569	0.19957	0.237732	
80900	-36159.8	-980.727	3.25034	0.19957	0.237732	
81000	-36177.8	-981.252	3.25034	0.19957	0.237732	
81100	-36190.4	-981.199	3.19255	0.19957	0.237732	
81200	-36177.6	-986.454	3.19255	0.198	0.239302	
81300	-36164.8	-986.062	3.21015	0.198	0.239302	
81400	-36164.8	-986.203	3.24317	0.198	0.239302	
81500	-36149.5	-985.944	3.31204	0.198	0.239302	
81600	-36158.8	-979.851	3.24111	0.199663	0.237639	
81700	-36185.4	-979.895	3.3262	0.194388	0.231361	
81800	-36174.2	-981.482	3.3262	0.202432	0.240936	
81900	-36167.1	-979.04	3.09937	0.202432	0.240936	
82000	-36175.1	-980.078	3.15092	0.202432	0.240936	
82100	-36170.8	-982.129	3.28708	0.20219	0.241178	
82200	-36183.2	-981.686	3.20752	0.20219	0.241178	
82300	-36152.4	-979.954	3.10481	0.20219	0.241178	
82400	-36152.5	-979.601	3.10481	0.20219	0.241178	
82500	-36173.1	-978.567	3.17474	0.202926	0.240442	
82600	-36157.9	-978.397	3.17474	0.202926	0.240442	
82700	-36164.9	-978.908	3.19195	0.202926	0.240442	
82800	-36178.7	-979.587	3.19195	0.202926	0.240442	
82900	-36145.3	-978.351	3.19195	0.199025	0.236484	
83000	-36130.7	-977.506	3.12471	0.199025	0.236484	
83100	-36156.5	-981.095	3.36285	0.199025	0.236484	
83200	-36170.3	-981.44	3.36285	0.199025	0.236484	
83300	-36174.3	-981.458	3.34747	0.199025	0.236484	
83400	-36194.1	-978.454	3.02983	0.199025	0.236484	
83500	-36199.6	-977.923	2.94216	0.199025	0.236484	
83600	-36183.9	-979.089	3.12773	0.199025	0.236484	
83700	-36170.3	-978.526	3.10597	0.199025	0.236484	
83800	-36186.5	-980.82	3.3009	0.199025	0.236484	
83900	-36177.6	-980.913	3.27573	0.199025	0.236484	
84000	-36153.4	-980.396	3.27573	0.199025	0.236484	
84100	-36146.2	-979.552	3.22582	0.199025	0.236484	
84200	-36152.3	-979.897	3.22582	0.199025	0.236484	
84300	-36151.3	-980.996	3.31852	0.199025	0.236484	
84400	-36153.6	-978.813	3.11745	0.199025	0.236484	
84500	-36147.3	-979.427	3.21335	0.199025	0.236484	
84600	-36154.5	-979.927	3.19433	0.199025	0.236484	
84700	-36135.4	-979.568	3.21021	0.199025	0.236484	
84800	-36150.1	-979.913	3.21021	0.199025	0.236484	
84900	-36159.5	-980.603	3.21021	0.199025	0.236484	
85000	-36162.5	-980.603	3.21021	0.199025	0.236484	
85100	-36159.5	-980.226	3.17245	0.199025	0.236484	
85200	-36154	-983.352	3.1594	0.198093	0.237416	
85300	-36135.6	-984.006	3.27912	0.198093	0.237416	
85400	-36111.5	-982.845	3.21924	0.19883	0.238299	
85500	-36111.4	-982.223	3.08891	0.202754	0.243002	
85600	-36109.7	-978.296	3.08891	0.204598	0.24232	
85700	-36102.2	-978.908	3.15004	0.204598	0.24232	
85800	-36087.4	-977.291	3.07294	0.204598	0.24232	
85900	-36107.3	-979.324	3.24241	0.204598	0.24232	
86000	-36127.1	-978.628	3.15593	0.204598	0.24232	
86100	-36136.9	-978.638	3.12309	0.204598	0.24232	
86200	-36155.4	-979.805	3.15516	0.204598	0.24232	
86300	-36167.9	-980.143	3.15516	0.204598	0.24232	
86400	-36172.4	-980.366	3.12664	0.204598	0.24232	
86500	-36171.7	-981.683	3.22449	0.204598	0.24232	
86600	-36183.1	-981.852	3.22449	0.204598	0.24232	
86700	-36214.4	-983.785	3.31628	0.204598	0.24232	
86800	-36246.2	-982.793	3.18327	0.204598	0.24232	
86900	-36263.8	-985.071	3.28795	0.20419	0.242728	
87000	-36268.4	-985.244	3.28795	0.20419	0.242728	
87100	-36233.5	-984.86	3.336	0.20419	0.242728	
87200	-36227.9	-984.687	3.336	0.20419	0.242728	
87300	-36225	-984.169	3.336	0.20419	0.242728	
87400	-36221	-982.276	3.18127	0.20419	0.242728	
87500	-36229.8	-983.203	3.18127	0.203923	0.242996	
87600	-36216.5	-983.232	3.18127	0.205657	0.245063	
87700	-36189.4	-983.832	3.34643	0.205657	0.245063	
87800	-36195.2	-981.175	3.08073	0.205657	0.245063	
87900	-36192.3	-981.633	3.14405	0.205657	0.245063	
88000	-36199.8	-982.184	3.12903	0.205657	0.245063	
88100	-36195.6	-982.539	3.19959	0.205657	0.245063	
88200	-36174.8	-982.722	3.23538	0.205657	0.245063	
88300	-36175.2	-983.795	3.30767	0.205657	0.245063	
88400	-36166.6	-982.61	3.22417	0.205657	0.245063	
88500	-36178.4	-982.519	3.18005	0.205657	0.245063	
88600	-36190.3	-982.897	3.16522	0.205657	0.245063	
88700	-36206.9	-983.072	3.16522	0.205657	0.245063	
88800	-36224.8	-984.081	3.19596	0.205657	0.245063	
88900	-36220.7	-985.999	3.19596	0.205002	0.245719	
89000	-36206.1	-985.564	3.18871	0.205002	0.245719	
89100	-36196.8	-985.201	3.13429	0.205002	0.245719	
89200	-36204.6	-985.578	3.15391	0.205002	0.245719	
89300	-36202.7	-985.397	3.15391	0.205002	0.245719	
89400	-36190.2	-986.008	3.28747	0.205002	0.245719	
